index,timestamp,filename,angle,torque,speed,fullpath,filename2
2016-11-17 23:43:22.229245710,1479426202229245696,center/1479426202229245710.jpg,0.00523598771542,-0.125,25.6156258407,round2/train/center/1479426202229245710.jpg,6202229245710
2016-11-17 23:43:22.278926539,1479426202278926592,center/1479426202278926539.jpg,0.00523598771542,-0.125,25.6327019914,round2/train/center/1479426202278926539.jpg,6202278926539
2016-11-17 23:43:22.329043915,1479426202329043968,center/1479426202329043915.jpg,0.00523598771542,-0.0864588030664,25.6587501834,round2/train/center/1479426202329043915.jpg,6202329043915
2016-11-17 23:43:22.378972324,1479426202378972416,center/1479426202378972324.jpg,0.0037161117085,-0.241926550784,25.6735640612,round2/train/center/1479426202378972324.jpg,6202378972324
2016-11-17 23:43:22.429056874,1479426202429056768,center/1479426202429056874.jpg,0.00174532923847,-0.226684407495,25.6871474458,round2/train/center/1479426202429056874.jpg,6202429056874
2016-11-17 23:43:22.478987891,1479426202478987776,center/1479426202478987891.jpg,0.00174532923847,-0.241947798637,25.6992849407,round2/train/center/1479426202478987891.jpg,6202478987891
2016-11-17 23:43:22.529708267,1479426202529708288,center/1479426202529708267.jpg,0.00174532923847,-0.25,25.7038964018,round2/train/center/1479426202529708267.jpg,6202529708267
2016-11-17 23:43:22.579079291,1479426202579079168,center/1479426202579079291.jpg,0,-0.304389751711,25.7166671753,round2/train/center/1479426202579079291.jpg,6202579079291
2016-11-17 23:43:22.629075076,1479426202629075200,center/1479426202629075076.jpg,-0.0023780905898,-0.397659096969,25.7335776549,round2/train/center/1479426202629075076.jpg,6202629075076
2016-11-17 23:43:22.679075789,1479426202679075840,center/1479426202679075789.jpg,-0.00523598771542,-0.4375,25.7492278628,round2/train/center/1479426202679075789.jpg,6202679075789
2016-11-17 23:43:22.729031552,1479426202729031680,center/1479426202729031552.jpg,-0.0069813169539,-0.353101059392,25.7666664124,round2/train/center/1479426202729031552.jpg,6202729031552
2016-11-17 23:43:22.779152417,1479426202779152384,center/1479426202779152417.jpg,-0.00847762303934,-0.303582515137,25.7690472761,round2/train/center/1479426202779152417.jpg,6202779152417
2016-11-17 23:43:22.829103598,1479426202829103616,center/1479426202829103598.jpg,-0.00872664619237,-0.3125,25.768476846,round2/train/center/1479426202829103598.jpg,6202829103598
2016-11-17 23:43:22.879080367,1479426202879080448,center/1479426202879080367.jpg,-0.010200389486,-0.4375,25.7769140548,round2/train/center/1479426202879080367.jpg,6202879080367
2016-11-17 23:43:22.929117931,1479426202929117952,center/1479426202929117931.jpg,-0.0104719754308,-0.396328044384,25.7824517393,round2/train/center/1479426202929117931.jpg,6202929117931
2016-11-17 23:43:22.979127588,1479426202979127552,center/1479426202979127588.jpg,-0.0119365151894,-0.32255503266,25.7991056746,round2/train/center/1479426202979127588.jpg,6202979127588
2016-11-17 23:43:23.029076104,1479426203029076224,center/1479426203029076104.jpg,-0.0122173046693,-0.208875957666,25.8138530112,round2/train/center/1479426203029076104.jpg,6203029076104
2016-11-17 23:43:23.079134216,1479426203079134208,center/1479426203079134216.jpg,-0.010770075619,-0.0106749267423,25.822221756,round2/train/center/1479426203079134216.jpg,6203079134216
2016-11-17 23:43:23.129104692,1479426203129104640,center/1479426203129104692.jpg,-0.0104719754308,0.104733098132,25.8268773313,round2/train/center/1479426203129104692.jpg,6203129104692
2016-11-17 23:43:23.179161718,1479426203179161600,center/1479426203179161718.jpg,-0.0104719754308,0.0857873336619,25.8194446564,round2/train/center/1479426203179161718.jpg,6203179161718
2016-11-17 23:43:23.229160781,1479426203229160704,center/1479426203229160781.jpg,-0.00872664619237,0.164846345515,25.8121174255,round2/train/center/1479426203229160781.jpg,6203229160781
2016-11-17 23:43:23.279130121,1479426203279130112,center/1479426203279130121.jpg,-0.0069813169539,0.238376646209,25.8078159759,round2/train/center/1479426203279130121.jpg,6203279130121
2016-11-17 23:43:23.329201591,1479426203329201664,center/1479426203329201591.jpg,-0.00349065847695,0.254464455066,25.802778244,round2/train/center/1479426203329201591.jpg,6203329201591
2016-11-17 23:43:23.379130314,1479426203379130368,center/1479426203379130314.jpg,-0.00174532923847,0.199749080601,25.8083324432,round2/train/center/1479426203379130314.jpg,6203379130314
2016-11-17 23:43:23.429157104,1479426203429157120,center/1479426203429157104.jpg,-0.00174532923847,0.0997363288768,25.802778244,round2/train/center/1479426203429157104.jpg,6203429157104
2016-11-17 23:43:23.479290524,1479426203479290624,center/1479426203479290524.jpg,-0.00174532923847,0.174912744156,25.8005589182,round2/train/center/1479426203479290524.jpg,6203479290524
2016-11-17 23:43:23.529152590,1479426203529152512,center/1479426203529152590.jpg,-0.00174532923847,0.0625,25.7999992371,round2/train/center/1479426203529152590.jpg,6203529152590
2016-11-17 23:43:23.579134753,1479426203579134720,center/1479426203579134753.jpg,-0.00174532923847,0.0625,25.8021899599,round2/train/center/1479426203579134753.jpg,6203579134753
2016-11-17 23:43:23.629088360,1479426203629088256,center/1479426203629088360.jpg,-0.00125145597097,0.205185533789,25.7928728345,round2/train/center/1479426203629088360.jpg,6203629088360
2016-11-17 23:43:23.679164300,1479426203679164416,center/1479426203679164300.jpg,0,0.298651603499,25.7910506969,round2/train/center/1479426203679164300.jpg,6203679164300
2016-11-17 23:43:23.729150636,1479426203729150720,center/1479426203729150636.jpg,0.00174532923847,0.278052349704,25.7896542477,round2/train/center/1479426203729150636.jpg,6203729150636
2016-11-17 23:43:23.779167218,1479426203779167232,center/1479426203779167218.jpg,0.00174532923847,0.298236253079,25.7923002557,round2/train/center/1479426203779167218.jpg,6203779167218
2016-11-17 23:43:23.829168778,1479426203829168896,center/1479426203829168778.jpg,0.00349065847695,0.141835425259,25.7861118317,round2/train/center/1479426203829168778.jpg,6203829168778
2016-11-17 23:43:23.879271521,1479426203879271424,center/1479426203879271521.jpg,0.00349065847695,0.139363865407,25.7818326398,round2/train/center/1479426203879271521.jpg,6203879271521
2016-11-17 23:43:23.929123489,1479426203929123584,center/1479426203929123489.jpg,0.00174532923847,0.0464108990116,25.7784935221,round2/train/center/1479426203929123489.jpg,6203929123489
2016-11-17 23:43:23.979168705,1479426203979168768,center/1479426203979168705.jpg,0.00174532923847,0.0472770551975,25.7777786255,round2/train/center/1479426203979168705.jpg,6203979168705
2016-11-17 23:43:24.029259185,1479426204029259264,center/1479426204029259185.jpg,0.00174532923847,0.0785126213841,25.7833328247,round2/train/center/1479426204029259185.jpg,6204029259185
2016-11-17 23:43:24.079200603,1479426204079200512,center/1479426204079200603.jpg,0.00174532923847,0.0625,25.7833328247,round2/train/center/1479426204079200603.jpg,6204079200603
2016-11-17 23:43:24.129564115,1479426204129564160,center/1479426204129564115.jpg,0.00174532923847,0.0463703443656,25.7735657292,round2/train/center/1479426204129564115.jpg,6204129564115
2016-11-17 23:43:24.179272574,1479426204179272448,center/1479426204179272574.jpg,0.00174532923847,0,25.7666664124,round2/train/center/1479426204179272574.jpg,6204179272574
2016-11-17 23:43:24.229256075,1479426204229256192,center/1479426204229256075.jpg,0.00174532923847,-0.139745797523,25.7617659646,round2/train/center/1479426204229256075.jpg,6204229256075
2016-11-17 23:43:24.279279088,1479426204279279104,center/1479426204279279088.jpg,0.00174532923847,-0.25,25.7618477455,round2/train/center/1479426204279279088.jpg,6204279279088
2016-11-17 23:43:24.329115967,1479426204329115904,center/1479426204329115967.jpg,0,0,25.7611103058,round2/train/center/1479426204329115967.jpg,6204329115967
2016-11-17 23:43:24.379057814,1479426204379057920,center/1479426204379057814.jpg,0,-0.107349514873,25.7515690876,round2/train/center/1479426204379057814.jpg,6204379057814
2016-11-17 23:43:24.429114210,1479426204429114112,center/1479426204429114210.jpg,0,-0.325978714284,25.7515792842,round2/train/center/1479426204429114210.jpg,6204429114210
2016-11-17 23:43:24.479156461,1479426204479156480,center/1479426204479156461.jpg,-0.00299067161984,-0.375,25.7416667938,round2/train/center/1479426204479156461.jpg,6204479156461
2016-11-17 23:43:24.529192981,1479426204529192960,center/1479426204529192981.jpg,-0.00735060480552,-0.486775852821,25.7355230909,round2/train/center/1479426204529192981.jpg,6204529192981
2016-11-17 23:43:24.579189153,1479426204579189248,center/1479426204579189153.jpg,-0.0104719754308,-0.455809017211,25.7333335876,round2/train/center/1479426204579189153.jpg,6204579189153
2016-11-17 23:43:24.629267168,1479426204629267200,center/1479426204629267168.jpg,-0.0122173046693,-0.387971788577,25.7250003815,round2/train/center/1479426204629267168.jpg,6204629267168
2016-11-17 23:43:24.679245836,1479426204679245824,center/1479426204679245836.jpg,-0.0134414573494,-0.331163260881,25.7230512198,round2/train/center/1479426204679245836.jpg,6204679245836
2016-11-17 23:43:24.729304683,1479426204729304576,center/1479426204729304683.jpg,-0.0139626339078,-0.299970979552,25.7166671753,round2/train/center/1479426204729304683.jpg,6204729304683
2016-11-17 23:43:24.779278167,1479426204779278080,center/1479426204779278167.jpg,-0.0139626339078,-0.1875,25.7081421963,round2/train/center/1479426204779278167.jpg,6204779278167
2016-11-17 23:43:24.829273647,1479426204829273600,center/1479426204829273647.jpg,-0.0139626339078,-0.0744006882172,25.7078048156,round2/train/center/1479426204829273647.jpg,6204829273647
2016-11-17 23:43:24.879219803,1479426204879219712,center/1479426204879219803.jpg,-0.0151549047422,-0.525975159138,25.7027778625,round2/train/center/1479426204879219803.jpg,6204879219803
2016-11-17 23:43:24.929300517,1479426204929300480,center/1479426204929300517.jpg,-0.0236482654657,-0.738552964397,25.7045376963,round2/train/center/1479426204929300517.jpg,6204929300517
2016-11-17 23:43:24.979311808,1479426204979311872,center/1479426204979311808.jpg,-0.0367242797817,-0.855030450787,25.7018905437,round2/train/center/1479426204979311808.jpg,6204979311808
2016-11-17 23:43:25.029247578,1479426205029247488,center/1479426205029247578.jpg,-0.0497693729111,-0.896489595723,25.6939672264,round2/train/center/1479426205029247578.jpg,6205029247578
2016-11-17 23:43:25.079322048,1479426205079322112,center/1479426205079322048.jpg,-0.0634342814794,-1.02157281764,25.6916675568,round2/train/center/1479426205079322048.jpg,6205079322048
2016-11-17 23:43:25.129325173,1479426205129325056,center/1479426205129325173.jpg,-0.0738928486841,-0.989453608972,25.6898260998,round2/train/center/1479426205129325173.jpg,6205129325173
2016-11-17 23:43:25.179264048,1479426205179264000,center/1479426205179264048.jpg,-0.0767944902182,-0.751106350323,25.692609643,round2/train/center/1479426205179264048.jpg,6205179264048
2016-11-17 23:43:25.229343240,1479426205229343232,center/1479426205229343240.jpg,-0.0765141152639,-0.4375,25.7000007629,round2/train/center/1479426205229343240.jpg,6205229343240
2016-11-17 23:43:25.279352201,1479426205279352320,center/1479426205279352201.jpg,-0.0715584978461,-0.456682820172,25.697221756,round2/train/center/1479426205279352201.jpg,6205279352201
2016-11-17 23:43:25.329357768,1479426205329357824,center/1479426205329357768.jpg,-0.0715584978461,-0.572056128184,25.7023532494,round2/train/center/1479426205329357768.jpg,6205329357768
2016-11-17 23:43:25.379369539,1479426205379369472,center/1479426205379369539.jpg,-0.0715584978461,-0.6875,25.697221756,round2/train/center/1479426205379369539.jpg,6205379369539
2016-11-17 23:43:25.429239885,1479426205429239808,center/1479426205429239885.jpg,-0.0715584978461,-0.633377039627,25.6920397787,round2/train/center/1479426205429239885.jpg,6205429239885
2016-11-17 23:43:25.479251199,1479426205479251200,center/1479426205479251199.jpg,-0.0715584978461,-0.625,25.7090725814,round2/train/center/1479426205479251199.jpg,6205479251199
2016-11-17 23:43:25.529395153,1479426205529395200,center/1479426205529395153.jpg,-0.0715584978461,-0.616481415159,25.7118683514,round2/train/center/1479426205529395153.jpg,6205529395153
