index,timestamp,filename,angle,torque,speed,fullpath,filename2
2016-11-17 23:13:59.139199216,1479424439139199232,center/1479424439139199216.jpg,-0.244344759337,-1.0625,20.1759276281,round2/train/center/1479424439139199216.jpg,4439139199216
2016-11-17 23:13:59.189048462,1479424439189048576,center/1479424439189048462.jpg,-0.237094834527,-1.07216685449,20.1769188828,round2/train/center/1479424439189048462.jpg,4439189048462
2016-11-17 23:13:59.238804558,1479424439238804480,center/1479424439238804558.jpg,-0.235619455576,-1.2274573511,20.165892921,round2/train/center/1479424439238804558.jpg,4439238804558
2016-11-17 23:13:59.288873996,1479424439288873984,center/1479424439288873996.jpg,-0.237123421254,-1.35771366567,20.1496155716,round2/train/center/1479424439288873996.jpg,4439288873996
2016-11-17 23:13:59.338897649,1479424439338897664,center/1479424439338897649.jpg,-0.238473608729,-1.375,20.1391493412,round2/train/center/1479424439338897649.jpg,4439338897649
2016-11-17 23:13:59.389050392,1479424439389050368,center/1479424439389050392.jpg,-0.23911011219,-1.29516607487,20.1361103058,round2/train/center/1479424439389050392.jpg,4439389050392
2016-11-17 23:13:59.439026249,1479424439439026176,center/1479424439439026249.jpg,-0.240214105967,-1.39796611358,20.1413814102,round2/train/center/1479424439439026249.jpg,4439439026249
2016-11-17 23:13:59.489000412,1.479424439489e+18,center/1479424439489000412.jpg,-0.238662405683,-1.24198384149,20.1638889313,round2/train/center/1479424439489000412.jpg,4439489000412
2016-11-17 23:13:59.539008146,1479424439539008256,center/1479424439539008146.jpg,-0.234535181752,-1.20265477146,20.1711702781,round2/train/center/1479424439539008146.jpg,4439539008146
2016-11-17 23:13:59.588931656,1479424439588931584,center/1479424439588931656.jpg,-0.23212878406,-1.125,20.1907118139,round2/train/center/1479424439588931656.jpg,4439588931656
2016-11-17 23:13:59.638992559,1479424439638992640,center/1479424439638992559.jpg,-0.231074068684,-1.21223076727,20.177778244,round2/train/center/1479424439638992559.jpg,4439638992559
2016-11-17 23:13:59.689011636,1479424439689011712,center/1479424439689011636.jpg,-0.23212878406,-1.35538912265,20.177778244,round2/train/center/1479424439689011636.jpg,4439689011636
2016-11-17 23:13:59.738974012,1479424439738973952,center/1479424439738974012.jpg,-0.233179065961,-1.43805235243,20.1672074846,round2/train/center/1479424439738974012.jpg,4439738974012
2016-11-17 23:13:59.788999808,1.479424439789e+18,center/1479424439788999808.jpg,-0.235975756013,-1.45025907646,20.1630383392,round2/train/center/1479424439788999808.jpg,4439788999808
2016-11-17 23:13:59.838997171,1.479424439839e+18,center/1479424439838997171.jpg,-0.240855440497,-1.3125,20.1566726834,round2/train/center/1479424439838997171.jpg,4439838997171
2016-11-17 23:13:59.889016541,1479424439889016576,center/1479424439889016541.jpg,-0.24292828577,-1.48827165626,20.1414058461,round2/train/center/1479424439889016541.jpg,4439889016541
2016-11-17 23:13:59.939008923,1479424439939009024,center/1479424439939008923.jpg,-0.246091425419,-1.38610208395,20.1312035751,round2/train/center/1479424439939008923.jpg,4439939008923
2016-11-17 23:13:59.989042323,1479424439989042432,center/1479424439989042323.jpg,-0.247836753726,-1.05310965525,20.1242918821,round2/train/center/1479424439989042323.jpg,4439989042323
2016-11-17 23:14:00.039025983,1479424440039025920,center/1479424440039025983.jpg,-0.252056402588,-1.26581444596,20.1099507565,round2/train/center/1479424440039025983.jpg,4440039025983
2016-11-17 23:14:00.089107846,1479424440089107968,center/1479424440089107846.jpg,-0.249582082033,-1.25487331623,20.1051232614,round2/train/center/1479424440089107846.jpg,4440089107846
2016-11-17 23:14:00.139049683,1479424440139049728,center/1479424440139049683.jpg,-0.248580502468,-1.29509933691,20.0928505998,round2/train/center/1479424440139049683.jpg,4440139049683
2016-11-17 23:14:00.189102578,1479424440189102592,center/1479424440189102578.jpg,-0.247836753726,-1.03176521522,20.0855060262,round2/train/center/1479424440189102578.jpg,4440189102578
2016-11-17 23:14:00.239089993,1479424440239089920,center/1479424440239089993.jpg,-0.247836753726,-1.34671193778,20.0603511095,round2/train/center/1479424440239089993.jpg,4440239089993
2016-11-17 23:14:00.289120449,1479424440289120512,center/1479424440289120449.jpg,-0.246203457822,-1.25401186709,20.0522433366,round2/train/center/1479424440289120449.jpg,4440289120449
2016-11-17 23:14:00.339067966,1479424440339067904,center/1479424440339067966.jpg,-0.247836753726,-1.40316003426,20.0361118317,round2/train/center/1479424440339067966.jpg,4440339067966
2016-11-17 23:14:00.389102621,1479424440389102592,center/1479424440389102621.jpg,-0.247836753726,-1.3125,20.035744567,round2/train/center/1479424440389102621.jpg,4440389102621
2016-11-17 23:14:00.439120492,1479424440439120384,center/1479424440439120492.jpg,-0.248800066645,-1.4375,20.0123554734,round2/train/center/1479424440439120492.jpg,4440439120492
2016-11-17 23:14:00.489157972,1479424440489157888,center/1479424440489157972.jpg,-0.249582082033,-1.49704122171,20.0025141613,round2/train/center/1479424440489157972.jpg,4440489157972
2016-11-17 23:14:00.539097756,1479424440539097856,center/1479424440539097756.jpg,-0.250381013669,-1.36971880605,19.9856422355,round2/train/center/1479424440539097756.jpg,4440539097756
2016-11-17 23:14:00.589154293,1479424440589154304,center/1479424440589154293.jpg,-0.249582082033,-1.42703464613,19.9666671753,round2/train/center/1479424440589154293.jpg,4440589154293
2016-11-17 23:14:00.639291823,1479424440639291904,center/1479424440639291823.jpg,-0.247836753726,-1.1538861716,19.9551357101,round2/train/center/1479424440639291823.jpg,4440639291823
2016-11-17 23:14:00.689165821,1479424440689165824,center/1479424440689165821.jpg,-0.240736501124,-1,19.9330485006,round2/train/center/1479424440689165821.jpg,4440689165821
2016-11-17 23:14:00.739160171,1479424440739160064,center/1479424440739160171.jpg,-0.231117170464,-0.963774236898,19.9192966395,round2/train/center/1479424440739160171.jpg,4440739160171
2016-11-17 23:14:00.789273350,1479424440789273344,center/1479424440789273350.jpg,-0.21621193399,-0.875,19.9111118317,round2/train/center/1479424440789273350.jpg,4440789273350
2016-11-17 23:14:00.839344045,1479424440839344128,center/1479424440839344045.jpg,-0.199681094283,-0.9375,19.8981890266,round2/train/center/1479424440839344045.jpg,4440839344045
