index,timestamp,filename,angle,torque,speed,fullpath,filename2
2016-11-17 23:10:15.880976321,1479424215880976384,center/1479424215880976321.jpg,0.00103893906341,0.375,23.0044313542,round2/train/center/1479424215880976321.jpg,4215880976321
2016-11-17 23:10:15.930775951,1479424215930776064,center/1479424215930775951.jpg,0.00349065847695,0.369925094231,23.0060070992,round2/train/center/1479424215930775951.jpg,4215930775951
2016-11-17 23:10:15.980916687,1479424215980916736,center/1479424215980916687.jpg,0.00349065847695,0.33856983926,23.0083332062,round2/train/center/1479424215980916687.jpg,4215980916687
2016-11-17 23:10:16.030737492,1479424216030737408,center/1479424216030737492.jpg,0.00523598771542,0.491111238869,23.0051610113,round2/train/center/1479424216030737492.jpg,4216030737492
2016-11-17 23:10:16.080827865,1479424216080827904,center/1479424216080827865.jpg,0.00623351662237,0.571442745942,23.0023822186,round2/train/center/1479424216080827865.jpg,4216080827865
2016-11-17 23:10:16.130778849,1479424216130778880,center/1479424216130778849.jpg,0.0142974665448,0.742006460967,23.015955927,round2/train/center/1479424216130778849.jpg,4216130778849
2016-11-17 23:10:16.180687241,1479424216180687360,center/1479424216180687241.jpg,0.0238374389065,0.652961536493,23.0126460279,round2/train/center/1479424216180687241.jpg,4216180687241
2016-11-17 23:10:16.230735818,1479424216230735872,center/1479424216230735818.jpg,0.0331612564623,0.5625,23.0190077045,round2/train/center/1479424216230735818.jpg,4216230735818
2016-11-17 23:10:16.280736012,1479424216280736000,center/1479424216280736012.jpg,0.0322000511415,0.29981740514,23.016948179,round2/train/center/1479424216280736012.jpg,4216280736012
2016-11-17 23:10:16.330780633,1479424216330780672,center/1479424216330780633.jpg,0.029587548536,0.1875,23.0335972054,round2/train/center/1479424216330780633.jpg,4216330780633
2016-11-17 23:10:16.380799785,1479424216380799744,center/1479424216380799785.jpg,0.0279252678156,0.221489279413,23.0519974043,round2/train/center/1479424216380799785.jpg,4216380799785
2016-11-17 23:10:16.430781730,1479424216430781696,center/1479424216430781730.jpg,0.0279923641137,0.564902707925,23.0783118139,round2/train/center/1479424216430781730.jpg,4216430781730
2016-11-17 23:10:16.480762377,1479424216480762368,center/1479424216480762377.jpg,0.0332766252061,0.625,23.1016644128,round2/train/center/1479424216480762377.jpg,4216480762377
2016-11-17 23:10:16.530765955,1479424216530766080,center/1479424216530765955.jpg,0.0366117483363,0.558185116219,23.0944442749,round2/train/center/1479424216530765955.jpg,4216530765955
2016-11-17 23:10:16.580819669,1479424216580819712,center/1479424216580819669.jpg,0.033986320753,0.279545454545,23.1014646704,round2/train/center/1479424216580819669.jpg,4216580819669
2016-11-17 23:10:16.630792775,1479424216630792704,center/1479424216630792775.jpg,0.0331612564623,0.372240554575,23.0942603147,round2/train/center/1479424216630792775.jpg,4216630792775
2016-11-17 23:10:16.680854175,1479424216680854272,center/1479424216680854175.jpg,0.0331612564623,0.154940301754,23.0887726928,round2/train/center/1479424216680854175.jpg,4216680854175
2016-11-17 23:10:16.730862316,1479424216730862336,center/1479424216730862316.jpg,0.0313504080737,0.00234626385413,23.0750007629,round2/train/center/1479424216730862316.jpg,4216730862316
2016-11-17 23:10:16.780885293,1479424216780885248,center/1479424216780885293.jpg,0.0270326451582,0.0291058650203,23.0665395524,round2/train/center/1479424216780885293.jpg,4216780885293
2016-11-17 23:10:16.830915255,1479424216830915328,center/1479424216830915255.jpg,0.024395335363,-0.0625,23.0667925607,round2/train/center/1479424216830915255.jpg,4216830915255
2016-11-17 23:10:16.880892024,1479424216880891904,center/1479424216880892024.jpg,0.0165673534076,-0.124683086986,23.0833611834,round2/train/center/1479424216880892024.jpg,4216880892024
2016-11-17 23:10:16.930863448,1479424216930863360,center/1479424216930863448.jpg,0.0069813169539,0.125076672417,23.1194677483,round2/train/center/1479424216930863448.jpg,4216930863448
2016-11-17 23:10:16.980850063,1479424216980850176,center/1479424216980850063.jpg,0.0069813169539,0.247669296017,23.1374221203,round2/train/center/1479424216980850063.jpg,4216980850063
2016-11-17 23:10:17.030843881,1479424217030843904,center/1479424217030843881.jpg,0.0069813169539,0.561577963157,23.1665430945,round2/train/center/1479424217030843881.jpg,4217030843881
2016-11-17 23:10:17.080912028,1479424217080912128,center/1479424217080912028.jpg,0.0157079640776,0.656966536662,23.1694450378,round2/train/center/1479424217080912028.jpg,4217080912028
2016-11-17 23:10:17.131110240,1479424217131110144,center/1479424217131110240.jpg,0.0191921367411,0.5625,23.1832911563,round2/train/center/1479424217131110240.jpg,4217131110240
2016-11-17 23:10:17.180921434,1479424217180921344,center/1479424217180921434.jpg,0.0174532923847,0.347530846567,23.1764447779,round2/train/center/1479424217180921434.jpg,4217180921434
2016-11-17 23:10:17.230878765,1479424217230878720,center/1479424217230878765.jpg,0.0157079640776,0.375,23.1914695096,round2/train/center/1479424217230878765.jpg,4217230878765
2016-11-17 23:10:17.280910319,1479424217280910336,center/1479424217280910319.jpg,0.0166329277221,0.466877161424,23.1748336997,round2/train/center/1479424217280910319.jpg,4217280910319
2016-11-17 23:10:17.330970388,1479424217330970368,center/1479424217330970388.jpg,0.0191986225545,0.378392998899,23.175150052,round2/train/center/1479424217330970388.jpg,4217330970388
2016-11-17 23:10:17.380972236,1479424217380972288,center/1479424217380972236.jpg,0.0174532923847,0.283333759705,23.1581485369,round2/train/center/1479424217380972236.jpg,4217380972236
2016-11-17 23:10:17.430969417,1479424217430969344,center/1479424217430969417.jpg,0.0174532923847,0.254505080197,23.1446437576,round2/train/center/1479424217430969417.jpg,4217430969417
2016-11-17 23:10:17.480951876,1479424217480951808,center/1479424217480951876.jpg,0.0174532923847,0.168996915354,23.1378397218,round2/train/center/1479424217480951876.jpg,4217480951876
2016-11-17 23:10:17.531074057,1479424217531074048,center/1479424217531074057.jpg,0.0157079640776,0.310019473886,23.1195541878,round2/train/center/1479424217531074057.jpg,4217531074057
