frame_id,steering_angle
1477439402646429224,0.0150887977
1477439402696452587,0.0009214093
1477439402746441064,0.0669235294
1477439402796456793,0.0457865961
1477439402846460762,-0.0378254524
1477439402896466261,-0.0310796368
1477439402946484194,-0.0936163754
1477439402996339363,0.0367581947
1477439403046435425,-0.02058738
1477439403096426081,-0.0012109982
1477439403146485303,-0.0994297533
1477439403196542223,0.0613966081
1477439403247978710,-0.0175484302
1477439403296529623,0.081834633
1477439403346531130,-0.0982409415
1477439403396576495,0.0283560783
1477439403446575799,-0.0623494682
1477439403496612686,-0.0539123736
1477439403546737008,0.0536926536
1477439403596614432,0.0518930449
1477439403647758970,-0.0195016995
1477439403696522041,-0.0163635172
1477439403746622417,-0.0877649901
1477439403796509561,-0.0140950689
1477439403846542023,-0.0412105756
1477439403896759600,-0.0161102301
1477439403946530665,0.0943227177
1477439403996585075,-0.0219557018
1477439404046566602,-0.0560297838
1477439404096587186,0.0230136178
1477439404146605339,-0.0550374319
1477439404196584763,-0.045187239
1477439404246607917,-0.0991660261
1477439404296595812,-0.0736250846
1477439404346612863,0.0947049353
1477439404396609696,0.0675010175
1477439404446643836,0.0349240117
1477439404496733732,-0.0723009084
1477439404546700344,0.0649208313
1477439404596702489,0.0277809321
1477439404646640018,-0.082442748
1477439404696676649,-0.0834575864
1477439404746670677,0.0102908511
1477439404796781174,-0.0351577485
1477439404846702317,0.0215532835
1477439404896606529,0.022507776
1477439404946738865,0.0066501982
1477439404996742690,-0.0102745491
1477439405046714727,-0.054068985
1477439405096746491,0.0948767473
1477439405146730129,-0.015486197
1477439405196773413,-0.0326864877
1477439405246735806,-0.0618577085
1477439405296861116,0.0888443713
1477439405346809644,-0.0705172258
1477439405396826273,-0.0343709977
1477439405446815361,0.0524006264
1477439405497081765,-0.0349393764
1477439405546827183,-0.0376818488
1477439405597034680,-0.0181326393
1477439405646854013,0.080501013
1477439405696897975,0.0903295333
1477439405746905383,-0.0728717501
1477439405796881818,-0.0873362453
1477439405846889046,0.0620660583
1477439405896899827,0.0738389404
1477439405947002604,-0.038657139
1477439405996844573,-0.006203987
1477439406046852819,0.0261597227
1477439406097137054,-0.0390907732
1477439406146941417,-0.007355008
1477439406196923970,0.0704513763
1477439406246943695,-0.0775733194
1477439406296951994,0.0973189624
1477439406346978810,0.0210689261
1477439406397202165,-0.0873728422
1477439406446975485,-0.0495562799
1477439406496960467,0.0043565012
1477439406547037041,0.0501347828
1477439406596985406,-0.0224858864
1477439406646994568,-0.0486030993
1477439406696975819,0.0711954774
1477439406747001480,-0.0713914914
1477439406797312201,0.0968044814
1477439406846968100,-0.0218417594
1477439406897159766,0.0110896718
1477439406946990890,-0.0058059353
1477439406996992232,0.0007110894
1477439407047183147,-0.0320598279
1477439407097015887,0.032305715
1477439407146983755,-0.0090317523
1477439407197011041,-0.0188181412
1477439407247018091,0.0022623029
1477439407297278540,-0.0758777727
1477439407347016362,-0.0729703109
1477439407397158574,0.0837203923
1477439407447078366,-0.0612772023
1477439407497168699,-0.0030318737
1477439407547126145,0.094572222
1477439407597096069,0.0213534454
1477439407647130830,0.0685817317
1477439407697086094,-0.0765948381
1477439407747099545,0.052591916
1477439407797089492,-0.0593770028
1477439407847122252,-0.0953034654
1477439407897123689,-0.0156634382
1477439407947040689,0.0629469368
1477439407997131670,-0.0333695209
1477439408047127008,-0.0386516881
1477439408097150371,0.047910018
1477439408147154639,-0.0897722986
1477439408197251282,-0.0713637208
1477439408247153457,-0.0950631026
1477439408297157787,0.0856258874
1477439408347440907,0.0579491158
1477439408397734310,0.0340054273
1477439408447243834,0.0466344808
1477439408497274955,0.0237251723
1477439408547257699,-0.0466815567
1477439408597466111,-0.0267968494
1477439408647300811,0.0345395493
1477439408697296241,-0.0588734724
1477439408747302460,-0.0844069434
1477439408797293584,0.0842962157
1477439408847489682,-0.0174611457
1477439408897338956,-0.0809106587
1477439408947340796,-0.0097645428
1477439408997263414,0.0813097684
1477439409047254617,0.0982993585
1477439409097246579,0.0785460021
1477439409147340441,-0.0259643182
1477439409197424709,0.0932751489
1477439409247352427,0.0226829652
1477439409297419241,-0.0902191943
1477439409347383059,0.0066970241
1477439409397527768,0.0647012473
1477439409447375871,0.0917392142
1477439409497448297,-0.0715099663
1477439409547406405,-0.0688838792
1477439409597430329,0.0972824537
1477439409647410167,0.0396696522
1477439409697358560,0.0063115649
1477439409747449122,-0.0744528404
1477439409797484380,-0.0039857226
1477439409847387395,-0.0518216677
1477439409897659573,-0.0785313224
1477439409947401986,0.0198165926
1477439409997433369,-0.0155005747
1477439410047429174,0.0069833451
1477439410097408597,-0.0925556947
1477439410149251194,-0.0966293149
1477439410197440125,-0.0522259459
1477439410247609723,0.0789260203
1477439410297457323,-0.0114734641
1477439410348949130,0.0395088819
1477439410397686875,0.04305755
1477439410447462557,0.0386877876
1477439410497528491,0.0309472519
1477439410547588312,0.0537778031
1477439410597508895,0.0509824423
1477439410647483559,-0.0020525878
1477439410697526521,0.0222857997
1477439410747500023,0.0471171062
1477439410797566490,0.0646425261
1477439410847523375,-0.0925772297
1477439410897567696,-0.0823286849
1477439410947512347,-0.0680317542
1477439410997607662,-0.0468094942
1477439411047546576,0.0227229268
1477439411097577143,-0.0187854351
1477439411147552451,0.0240839942
1477439411197632525,-0.0607839727
1477439411247582693,0.0882300419
1477439411297586047,0.0820442363
1477439411347660737,0.0085995253
1477439411398218486,0.0944224537
1477439411447676347,-0.0875677474
1477439411497681462,0.0808193874
1477439411547659630,0.0592838185
1477439411597714955,-0.0571609075
1477439411647673691,-0.0672307363
1477439411697773100,0.0275723881
1477439411747710428,0.0462093382
1477439411797745575,-0.0306244735
