frame_id,steering_angle
1479425441182877835,-0.080904
1479425441232704425,-0.070389
1479425441282730750,-0.066530
1479425441332806714,-0.061612
1479425441382790272,-0.056694
1479425441432724303,-0.052919
1479425441482746958,-0.050717
1479425441532802506,-0.050327
1479425441582725165,-0.072904
1479425441632720892,-0.072276
1479425441682732948,-0.084775
1479425441732800574,-0.089564
1479425441782737331,-0.091622
1479425441832816004,-0.093422
1479425441882830087,-0.095331
1479425441932849879,-0.097457
1479425441982783223,-0.100050
1479425442032874172,-0.101897
1479425442082758552,-0.102987
1479425442132852121,-0.103375
1479425442182761838,-0.093633
1479425442232828524,-0.086802
1479425442282862682,-0.081643
1479425442332893792,-0.077182
1479425442382858459,-0.073253
1479425442432797491,-0.071757
1479425442482899263,-0.071567
1479425442532771570,-0.071537
1479425442582809345,-0.070380
1479425442632821093,-0.069274
1479425442682747552,-0.064298
1479425442732806572,-0.061225
1479425442782862182,-0.058844
1479425442832833025,-0.056853
1479425442882822631,-0.054905
1479425442932809867,-0.052776
1479425442982805056,-0.052262
1479425443032823520,-0.052360
1479425443082812203,-0.052334
1479425443132827444,-0.052598
1479425443182854411,-0.047332
1479425443232861030,-0.043746
1479425443282879357,-0.041366
1479425443332896491,-0.040136
1479425443382879593,-0.040017
1479425443432903742,-0.039434
1479425443483016593,-0.038613
1479425443533017775,-0.038270
1479425443582977575,-0.038308
1479425443632945821,-0.038144
1479425443682982187,-0.036142
1479425443732869219,-0.035117
1479425443782898808,-0.034447
1479425443833012205,-0.033978
1479425443882914607,-0.033686
1479425443933132143,-0.033599
1479425443983182782,-0.033424
1479425444033115695,-0.033091
1479425444083198332,-0.032952
1479425444133127546,-0.033213
1479425444183146275,-0.026722
1479425444233201168,-0.023118
1479425444283138737,-0.019971
1479425444333229360,-0.017964
1479425444383185181,-0.017241
1479425444434593057,-0.016690
1479425444483190972,-0.016521
1479425444533172421,-0.016450
1479425444583259948,-0.016493
1479425444633286162,-0.016178
1479425444683294213,-0.030306
1479425444733253036,-0.038239
1479425444783291032,-0.043465
1479425444833288592,-0.046791
1479425444883283220,-0.048987
1479425444933328937,-0.050870
1479425444983260437,-0.052975
1479425445033271766,-0.054311
1479425445083281310,-0.054965
1479425445133336475,-0.055419
1479425445183328558,-0.071505
1479425445233404698,-0.081628
1479425445283448582,-0.088711
1479425445333367499,-0.093862
1479425445383326348,-0.097458
1479425445433499090,-0.100645
1479425445483382125,-0.103569
1479425445533489877,-0.105835
1479425445583437918,-0.107295
1479425445633423016,-0.108459
1479425445683329266,-0.101995
1479425445733403939,-0.098487
1479425445783307622,-0.096000
1479425445833353168,-0.093627
1479425445883484127,-0.091290
1479425445933390665,-0.088584
1479425445983503068,-0.086591
1479425446033440044,-0.085551
1479425446083426096,-0.084637
1479425446133410346,-0.084072
1479425446183468695,-0.079305
1479425446233463132,-0.076422
1479425446283447100,-0.073815
1479425446333431175,-0.071763
1479425446383424337,-0.070502
1479425446433457370,-0.069648
1479425446483371405,-0.068897
1479425446533500137,-0.068330
1479425446583477115,-0.067541
1479425446633522506,-0.066515
1479425446683589238,-0.050861
1479425446733573761,-0.042760
1479425446783611898,-0.037265
1479425446833546046,-0.033295
1479425446883533208,-0.029938
1479425446933547800,-0.027672
1479425446983608400,-0.026662
1479425447033578750,-0.025613
1479425447083596868,-0.024491
1479425447133467484,-0.023920
1479425447183549871,-0.014104
1479425447233486454,-0.008868
1479425447283725051,-0.004945
1479425447333693598,-0.002303
1479425447383620607,-0.000598
1479425447433621760,0.000615
1479425447483674337,0.001259
1479425447533663020,0.001257
1479425447583646955,0.000851
1479425447633645468,0.000897
1479425447683675176,0.002806
1479425447733726775,0.004391
1479425447783780269,0.004897
1479425447833680291,0.005104
1479425447883694922,0.005295
1479425447933701813,0.004536
1479425447983829975,0.003195
1479425448033742629,0.002393
1479425448083725825,0.002229
1479425448133784412,0.002442
1479425448183782273,-0.007843
1479425448233780330,-0.012866
1479425448283749801,-0.015988
1479425448333826064,-0.018841
1479425448383792183,-0.020546
1479425448433778649,-0.021816
1479425448483793143,-0.022822
1479425448533885890,-0.023430
1479425448583862227,-0.023485
1479425448633847925,-0.023131
1479425448683822662,-0.018751
1479425448733882312,-0.016757
1479425448783845387,-0.015450
1479425448833950015,-0.014497
1479425448883924440,-0.013842
1479425448933879663,-0.013481
1479425448983876216,-0.013123
1479425449034016614,-0.012804
1479425449083989539,-0.012605
1479425449134003281,-0.012807
1479425449183978806,-0.012690
1479425449233996144,-0.012459
1479425449283962329,-0.011952
1479425449333971165,-0.011612
1479425449383983954,-0.011216
1479425449434025534,-0.010338
1479425449483987552,-0.009666
1479425449534040093,-0.009192
1479425449584053959,-0.009083
1479425449634016171,-0.009080
1479425449684123260,-0.010841
1479425449734027001,-0.012518
1479425449784082050,-0.013299
1479425449834134569,-0.013176
1479425449884087282,-0.012775
1479425449934088214,-0.012827
1479425449984134982,-0.013479
1479425450034140940,-0.013784
1479425450084078501,-0.013777
1479425450134193600,-0.013699
1479425450184172865,0.001154
1479425450234144378,0.008055
1479425450284149775,0.013551
1479425450334262000,0.016232
1479425450384178750,0.018131
1479425450434161961,0.020570
1479425450484147791,0.023259
1479425450534184818,0.024384
1479425450584162450,0.025392
1479425450634258305,0.025770
1479425450684227110,0.024501
1479425450734209984,0.022821
1479425450784248908,0.021972
1479425450834260421,0.020664
1479425450884230583,0.018542
1479425450934345661,0.016093
1479425450984309065,0.014789
1479425451034286630,0.015100
1479425451084317905,0.015444
1479425451134304083,0.015310
1479425451184289528,0.017639
1479425451234414501,0.019946
1479425451284350407,0.021958
1479425451334284259,0.022489
1479425451384384161,0.022516
1479425451434326964,0.022065
1479425451484368953,0.021396
1479425451534399242,0.020777
1479425451584434387,0.021024
1479425451634350263,0.022086
1479425451684382956,0.003223
1479425451734356975,-0.008113
1479425451784399230,-0.016598
1479425451834383177,-0.022360
1479425451884425416,-0.026037
1479425451934441674,-0.028458
1479425451984403693,-0.029943
1479425452034457721,-0.030639
1479425452084417312,-0.030833
1479425452134520843,-0.030627
1479425452184466002,-0.003391
1479425452234335175,0.008423
1479425452284375611,0.017030
1479425452334564662,0.023129
1479425452384627152,0.027059
1479425452434545378,0.029584
1479425452484609213,0.031321
1479425452534553900,0.031996
1479425452584569515,0.032122
1479425452634553611,0.032102
1479425452684562980,0.025963
1479425452734636836,0.023061
1479425452784608361,0.020454
1479425452834609980,0.018895
1479425452884611953,0.018538
1479425452934601849,0.017156
1479425452984630588,0.016864
1479425453034674381,0.017217
1479425453084683167,0.017483
1479425453134711461,0.016978
1479425453184665706,-0.000881
1479425453234723205,-0.010597
1479425453284690109,-0.017930
1479425453334712197,-0.023531
1479425453384695179,-0.026708
1479425453434771997,-0.027690
1479425453484719139,-0.028199
1479425453534887926,-0.028432
1479425453584746259,-0.029055
1479425453634743110,-0.029405
1479425453684792122,-0.042865
1479425453734799602,-0.050318
1479425453784765115,-0.056014
1479425453834837075,-0.061332
1479425453884781104,-0.065526
1479425453934842652,-0.067933
1479425453984831513,-0.068719
1479425454034831660,-0.068450
1479425454084836219,-0.068447
1479425454134878742,-0.068417
1479425454184883542,-0.063348
1479425454234889377,-0.060260
1479425454284867819,-0.057853
1479425454334887035,-0.056159
1479425454384960133,-0.055088
1479425454434866999,-0.054045
1479425454484877099,-0.052949
1479425454534965755,-0.052497
1479425454584960425,-0.051631
1479425454634985147,-0.050948
1479425454684962544,-0.043797
1479425454734974049,-0.040152
1479425454784969623,-0.037967
1479425454834992068,-0.036796
1479425454885024662,-0.035911
1479425454935000744,-0.034561
1479425454985024030,-0.032492
1479425455034974159,-0.031948
1479425455084988816,-0.032422
1479425455135196249,-0.033887
1479425455185043601,-0.037903
1479425455235022567,-0.039527
1479425455285050614,-0.040550
1479425455335094080,-0.040940
1479425455385076496,-0.041246
1479425455435061538,-0.041423
1479425455485082736,-0.040763
1479425455535127618,-0.041417
1479425455585094908,-0.042759
1479425455635124585,-0.043997
1479425455685131513,-0.050413
1479425455735105758,-0.053979
1479425455785133934,-0.055928
1479425455835194894,-0.056878
1479425455885189938,-0.057264
1479425455935224714,-0.057578
1479425455985211822,-0.057926
1479425456035194304,-0.057108
1479425456085192347,-0.056492
1479425456135205196,-0.057299
1479425456185239597,-0.057424
1479425456235223757,-0.057489
1479425456285289737,-0.056479
1479425456335235126,-0.054974
1479425456385302974,-0.054783
1479425456435270061,-0.055210
1479425456485283777,-0.055464
1479425456535173529,-0.055693
1479425456585276789,-0.056041
1479425456635797438,-0.055868
1479425456685307525,-0.019253
1479425456735295991,-0.001997
1479425456785300349,0.010307
1479425456835252850,0.018675
1479425456885298305,0.024762
1479425456935439781,0.029484
1479425456985195670,0.032383
1479425457035293970,0.033813
1479425457085310967,0.034410
1479425457135319871,0.034199
1479425457185327174,0.030065
1479425457235454552,0.026604
1479425457285396179,0.025666
1479425457335680191,0.026665
1479425457385403889,0.026908
1479425457435365862,0.025916
1479425457485440946,0.025030
1479425457535450517,0.025708
1479425457585440122,0.026295
1479425457635453799,0.026213
1479425457685490309,0.003347
1479425457735463426,-0.010077
1479425457785461222,-0.020479
1479425457835461298,-0.029168
1479425457885465463,-0.034747
1479425457935443994,-0.037885
1479425457985574404,-0.039458
1479425458035516248,-0.040433
1479425458085493111,-0.040488
1479425458136360647,-0.039964
1479425458185513500,0.003185
1479425458235501711,0.019221
1479425458285570854,0.031901
1479425458335571469,0.041968
1479425458385563406,0.048573
1479425458435515237,0.052834
1479425458485591816,0.056540
1479425458535558462,0.059071
1479425458585637408,0.060926
1479425458635623430,0.061834
1479425458685606031,0.079637
1479425458735633876,0.088518
1479425458785721635,0.096024
1479425458835615526,0.101866
1479425458885675290,0.107353
1479425458935565509,0.112259
1479425458985707633,0.116375
1479425459035786213,0.120093
1479425459085797381,0.123665
1479425459135788300,0.127277
1479425459185786240,0.158040
1479425459235825132,0.176738
1479425459285815544,0.193768
1479425459335818316,0.208617
1479425459385787916,0.221334
1479425459435785050,0.231606
1479425459485754631,0.239064
1479425459535766306,0.244456
1479425459585771912,0.248221
1479425459636465071,0.250636
1479425459685848966,0.257353
1479425459735915311,0.262954
1479425459786004828,0.268216
1479425459835837416,0.273773
1479425459885872479,0.279718
1479425459935836098,0.284960
1479425459985895144,0.288530
1479425460035898639,0.290679
1479425460085913121,0.292023
1479425460135915916,0.293481
1479425460185897187,0.297856
1479425460235891152,0.301700
1479425460285874473,0.304985
1479425460335911555,0.307607
1479425460385924823,0.309350
1479425460435939785,0.309995
1479425460485916173,0.310160
1479425460535995187,0.310208
1479425460585919323,0.310539
1479425460636021329,0.311307
1479425460686012382,0.309604
1479425460735978366,0.308344
1479425460786022659,0.307578
1479425460836126575,0.307953
1479425460886062982,0.309020
1479425460936039201,0.309176
1479425460986067216,0.309051
1479425461036044239,0.308626
1479425461086025165,0.308207
1479425461136092742,0.307653
1479425461186041375,0.308428
1479425461236058072,0.309688
1479425461286099435,0.311272
1479425461336139116,0.312492
1479425461386151397,0.313864
1479425461436092381,0.315412
1479425461486115901,0.316690
1479425461536098853,0.317514
1479425461586114145,0.317969
1479425461636214238,0.317237
1479425461686225785,0.310983
1479425461736150276,0.305870
1479425461786111572,0.301644
1479425461836053567,0.298196
1479425461886149455,0.295977
1479425461936239444,0.295173
1479425461986247230,0.293840
1479425462036292389,0.291460
1479425462086339659,0.289094
1479425462136375243,0.285704
1479425462186258632,0.266690
1479425462236287595,0.248770
1479425462286259544,0.233936
1479425462336263555,0.222226
1479425462386336544,0.213071
1479425462436366156,0.206199
1479425462486333565,0.201679
1479425462536357592,0.198863
1479425462586437466,0.196277
1479425462636389990,0.193310
1479425462686412613,0.172532
1479425462736443337,0.157108
1479425462786339435,0.144135
1479425462836441371,0.131725
1479425462886374748,0.122000
1479425462936411672,0.113697
1479425462986389593,0.106547
1479425463036419577,0.101557
1479425463086398960,0.099416
1479425463136517686,0.098581
1479425463186442372,0.101170
1479425463236508913,0.102504
1479425463286463571,0.102170
1479425463336416846,0.101672
1479425463386544935,0.100674
1479425463436580362,0.098299
1479425463486542942,0.096244
1479425463536555320,0.095294
1479425463586548994,0.095276
1479425463636538475,0.095592
1479425463686540439,0.091540
1479425463736563501,0.088646
1479425463786541648,0.085721
1479425463836571234,0.082560
1479425463886551352,0.079508
1479425463936636948,0.076809
1479425463986676844,0.075041
1479425464036541085,0.074788
1479425464086638268,0.075738
1479425464136608112,0.076555
1479425464186611296,0.079561
1479425464236603193,0.080548
1479425464286627281,0.079920
1479425464336639025,0.078689
1479425464386624593,0.077051
1479425464436634617,0.075400
1479425464486686174,0.074554
1479425464536723116,0.075645
1479425464586654079,0.079565
1479425464636737631,0.085336
1479425464686718454,0.106573
1479425464736677121,0.116953
1479425464786819578,0.124038
1479425464836759993,0.126550
1479425464886744466,0.127517
1479425464936803774,0.128551
1479425464986752484,0.132243
1479425465036782011,0.138233
1479425465086825944,0.142080
1479425465136802389,0.144241
1479425465186824434,0.125176
1479425465236787478,0.113133
1479425465286839373,0.104256
1479425465336790704,0.097218
1479425465386827745,0.091710
1479425465436888835,0.087316
1479425465486704280,0.083383
1479425465536740826,0.080817
1479425465586851290,0.078744
1479425465636861208,0.076695
1479425465686863460,0.053491
1479425465736850570,0.040628
1479425465786885844,0.031122
1479425465836991130,0.023605
1479425465886884016,0.016986
1479425465936951597,0.010584
1479425465986941594,0.005699
1479425466036861894,0.002340
1479425466086876737,0.000613
1479425466136972790,0.000718
1479425466187045408,0.030902
1479425466236967408,0.042466
1479425466286924703,0.052731
1479425466337047501,0.061092
1479425466387068708,0.067662
1479425466437097862,0.072624
1479425466486985077,0.076467
1479425466537029996,0.078691
1479425466587146615,0.079891
1479425466636982407,0.080957
1479425466687154186,0.103803
1479425466737019562,0.116255
1479425466787107269,0.127733
1479425466837157829,0.136966
1479425466887161583,0.144453
1479425466937061748,0.150297
1479425466987144748,0.154581
1479425467037250592,0.157931
1479425467087097662,0.160683
1479425467137030932,0.163101
1479425467187091121,0.177948
1479425467237121179,0.188396
1479425467287147926,0.197555
1479425467337226793,0.204982
1479425467387190438,0.211096
1479425467437240204,0.216468
1479425467487131527,0.220886
1479425467537124339,0.224743
1479425467587213312,0.228032
1479425467637198914,0.231854
1479425467687245795,0.241963
1479425467737249898,0.248839
1479425467787180376,0.253843
1479425467837327756,0.257699
1479425467887243591,0.260350
1479425467937326324,0.261648
1479425467987181003,0.262708
1479425468037288408,0.263373
1479425468087278138,0.263800
1479425468137258519,0.264104
1479425468187221976,0.262136
1479425468237279961,0.259983
1479425468287290727,0.258378
1479425468337392490,0.257675
1479425468387363668,0.258491
1479425468437361934,0.261024
1479425468487275816,0.263612
1479425468537505265,0.264814
1479425468587327535,0.265804
1479425468637426950,0.267066
1479425468687444865,0.278025
1479425468737475475,0.287528
1479425468787473873,0.294439
1479425468837539575,0.301016
1479425468887430302,0.307089
1479425468937411998,0.313169
1479425468987450855,0.319636
1479425469037422805,0.325375
1479425469087464981,0.328320
1479425469137457112,0.328071
1479425469187499703,0.334416
1479425469237439190,0.340826
1479425469287461723,0.346688
1479425469337485349,0.351263
1479425469387486765,0.353058
1479425469437503369,0.356304
1479425469487482402,0.362211
1479425469537533477,0.370125
1479425469587525741,0.377791
1479425469637544742,0.382856
1479425469687549988,0.387154
1479425469737509574,0.391644
1479425469787567215,0.396485
1479425469837591780,0.399936
1479425469887565806,0.401468
1479425469937616223,0.402701
1479425469987547665,0.406555
1479425470037571237,0.405189
1479425470087672702,0.396601
1479425470137602908,0.386000
1479425470187611693,0.355752
1479425470237670583,0.335145
1479425470287629689,0.320607
1479425470337669931,0.308958
1479425470387666538,0.299771
1479425470437708967,0.293620
1479425470487627112,0.289437
1479425470537669194,0.286751
1479425470587738917,0.284893
1479425470637737075,0.284114
1479425470687714256,0.277400
